,realtime_start,date,value
2585,2016-05-13,2007-01-01,178661.0
2586,2017-05-12,2007-01-01,178689.0
2587,2018-06-12,2007-01-01,178736.0
2588,2007-03-16,2007-02-01,181699.0
2589,2007-03-29,2007-02-01,180249.0
2590,2007-04-16,2007-02-01,181000.0
2591,2007-05-11,2007-02-01,181106.0
2592,2008-02-15,2007-02-01,180883.0
2593,2008-03-13,2007-02-01,181541.0
2594,2008-04-14,2007-02-01,181247.0
2595,2008-04-30,2007-02-01,180385.0
2596,2009-02-18,2007-02-01,180210.0
2597,2009-04-30,2007-02-01,178377.0
2598,2010-02-17,2007-02-01,178464.0
2599,2010-04-30,2007-02-01,179085.0
2600,2011-02-15,2007-02-01,179103.0
2601,2011-04-29,2007-02-01,178874.0
2602,2012-02-17,2007-02-01,178884.0
2603,2012-04-30,2007-02-01,178458.0
2604,2013-05-31,2007-02-01,178325.0
2605,2015-05-13,2007-02-01,178207.0
2606,2016-05-13,2007-02-01,178278.0
2607,2018-06-12,2007-02-01,178237.0
2608,2007-04-17,2007-03-01,181123.0
2609,2007-05-11,2007-03-01,181761.0
2610,2007-06-13,2007-03-01,181749.0
2611,2008-02-15,2007-03-01,181792.0
2612,2008-04-14,2007-03-01,182368.0
2613,2008-04-30,2007-03-01,181293.0
2614,2008-05-13,2007-03-01,181046.0
2615,2009-02-18,2007-03-01,180826.0
2616,2009-04-30,2007-03-01,179296.0
2617,2010-02-17,2007-03-01,179328.0
2618,2010-04-30,2007-03-01,179977.0
2619,2011-02-15,2007-03-01,180034.0
2620,2011-04-29,2007-03-01,179642.0
2621,2012-02-17,2007-03-01,179606.0
2622,2012-04-30,2007-03-01,179213.0
2623,2013-05-31,2007-03-01,179140.0
2624,2014-05-13,2007-03-01,179136.0
2625,2015-05-13,2007-03-01,178984.0
2626,2016-05-13,2007-03-01,179121.0
2627,2017-05-12,2007-03-01,178975.0
2628,2018-06-12,2007-03-01,178850.0
2629,2007-05-15,2007-04-01,180600.0
2630,2007-06-13,2007-04-01,180890.0
2631,2007-07-13,2007-04-01,180414.0
2632,2008-02-15,2007-04-01,180631.0
2633,2008-04-30,2007-04-01,179712.0
2634,2008-05-13,2007-04-01,180138.0
2635,2008-06-12,2007-04-01,180105.0
2636,2009-02-18,2007-04-01,179957.0
2637,2009-04-30,2007-04-01,177572.0
2638,2010-02-17,2007-04-01,177539.0
2639,2010-04-30,2007-04-01,178382.0
2640,2011-02-15,2007-04-01,178338.0
2641,2011-04-29,2007-04-01,178268.0
2642,2012-02-17,2007-04-01,178360.0
2643,2012-04-30,2007-04-01,177979.0
2644,2013-05-31,2007-04-01,177783.0
2645,2014-05-13,2007-04-01,177785.0
2646,2015-05-13,2007-04-01,177696.0
2647,2016-05-13,2007-04-01,177784.0
2648,2017-05-12,2007-04-01,177889.0
2649,2018-06-12,2007-04-01,177844.0
2650,2007-06-15,2007-05-01,182212.0
2651,2007-07-13,2007-05-01,181924.0
2652,2007-08-13,2007-05-01,182118.0
2653,2008-02-15,2007-05-01,182723.0
2654,2008-04-30,2007-05-01,182114.0
2655,2008-06-12,2007-05-01,182014.0
2656,2008-07-15,2007-05-01,182006.0
2657,2009-02-18,2007-05-01,182022.0
2658,2009-04-30,2007-05-01,179033.0
2659,2010-02-17,2007-05-01,178888.0
2660,2010-04-30,2007-05-01,179949.0
2661,2011-02-15,2007-05-01,179981.0
2662,2011-04-29,2007-05-01,179821.0
2663,2012-02-17,2007-05-01,179872.0
2664,2012-04-30,2007-05-01,179461.0
2665,2013-05-31,2007-05-01,179455.0
2666,2014-05-13,2007-05-01,179451.0
2667,2015-05-13,2007-05-01,179256.0
2668,2016-05-13,2007-05-01,179385.0
2669,2017-05-12,2007-05-01,179375.0
2670,2018-06-12,2007-05-01,179408.0
2671,2007-07-18,2007-06-01,179969.0
2672,2007-08-13,2007-06-01,180455.0
2673,2007-09-14,2007-06-01,180351.0
2674,2008-02-15,2007-06-01,180819.0
2675,2008-04-30,2007-06-01,179628.0
2676,2008-07-15,2007-06-01,179920.0
2677,2008-08-14,2007-06-01,179788.0
2678,2009-02-18,2007-06-01,179981.0
2679,2009-04-30,2007-06-01,176854.0
2680,2010-02-17,2007-06-01,176701.0
2681,2010-04-30,2007-06-01,177676.0
2682,2011-02-15,2007-06-01,177711.0
2683,2011-04-29,2007-06-01,178005.0
2684,2012-02-17,2007-06-01,177943.0
2685,2012-04-30,2007-06-01,177468.0
2686,2013-05-31,2007-06-01,177891.0
2687,2015-05-13,2007-06-01,177676.0
2688,2016-05-13,2007-06-01,177545.0
2689,2017-05-12,2007-06-01,177616.0
2690,2018-06-12,2007-06-01,177651.0
2691,2007-08-15,2007-07-01,180769.0
2692,2007-09-14,2007-07-01,181023.0
2693,2007-10-12,2007-07-01,181180.0
2694,2008-02-15,2007-07-01,181460.0
2695,2008-04-30,2007-07-01,179875.0
2696,2008-08-14,2007-07-01,180425.0
2697,2008-09-12,2007-07-01,180190.0
2698,2009-02-18,2007-07-01,180512.0
2699,2009-04-30,2007-07-01,177351.0
2700,2010-02-17,2007-07-01,177083.0
2701,2010-04-30,2007-07-01,178223.0
2702,2011-02-15,2007-07-01,178220.0
2703,2011-04-29,2007-07-01,178202.0
2704,2012-02-17,2007-07-01,178247.0
2705,2012-04-30,2007-07-01,178003.0
2706,2013-05-31,2007-07-01,178303.0
2707,2014-05-13,2007-07-01,178302.0
2708,2015-05-13,2007-07-01,178173.0
2709,2016-05-13,2007-07-01,177970.0
2710,2017-05-12,2007-07-01,177984.0
2711,2018-06-12,2007-07-01,178039.0
2712,2007-09-19,2007-08-01,181775.0
2713,2007-10-12,2007-08-01,181973.0
2714,2007-11-14,2007-08-01,181562.0
2715,2008-02-15,2007-08-01,181552.0
2716,2008-04-30,2007-08-01,180187.0
2717,2008-09-12,2007-08-01,180652.0
2718,2008-10-15,2007-08-01,180147.0
2719,2009-02-18,2007-08-01,180346.0
2720,2009-04-30,2007-08-01,177468.0
2721,2010-02-17,2007-08-01,177339.0
2722,2010-04-30,2007-08-01,178255.0
2723,2011-02-15,2007-08-01,178239.0
2724,2011-04-29,2007-08-01,178829.0
2725,2012-02-17,2007-08-01,178848.0
2726,2012-04-30,2007-08-01,178692.0
2727,2013-05-31,2007-08-01,178767.0
2728,2014-05-13,2007-08-01,178773.0
2729,2015-05-13,2007-08-01,178658.0
2730,2016-05-13,2007-08-01,178643.0
2731,2017-05-12,2007-08-01,178661.0
2732,2018-06-12,2007-08-01,178824.0
2733,2007-10-17,2007-09-01,182547.0
2734,2007-11-14,2007-09-01,182261.0
2735,2007-12-13,2007-09-01,182547.0
2736,2008-02-15,2007-09-01,182357.0
2737,2008-04-30,2007-09-01,180721.0
2738,2008-10-15,2007-09-01,181944.0
2739,2008-11-14,2007-09-01,181481.0
2740,2009-02-18,2007-09-01,181592.0
2741,2009-04-30,2007-09-01,178521.0
2742,2010-02-17,2007-09-01,178418.0
2743,2010-04-30,2007-09-01,179139.0
2744,2011-02-15,2007-09-01,179170.0
2745,2011-04-29,2007-09-01,180334.0
2746,2012-02-17,2007-09-01,180265.0
2747,2012-04-30,2007-09-01,179633.0
2748,2013-05-31,2007-09-01,179622.0
2749,2015-05-13,2007-09-01,179268.0
2750,2016-05-13,2007-09-01,178923.0
2751,2017-05-12,2007-09-01,178826.0
2752,2018-06-12,2007-09-01,178794.0
2753,2007-11-15,2007-10-01,182027.0
2754,2007-12-13,2007-10-01,182423.0
2755,2008-01-15,2007-10-01,182070.0
2756,2008-02-15,2007-10-01,181937.0
2757,2008-04-30,2007-10-01,180241.0
2758,2008-11-14,2007-10-01,181433.0
2759,2008-12-12,2007-10-01,181590.0
2760,2009-02-18,2007-10-01,181522.0
2761,2009-04-30,2007-10-01,178782.0
2762,2010-02-17,2007-10-01,178834.0
2763,2010-04-30,2007-10-01,179458.0
2764,2011-02-15,2007-10-01,179387.0
2765,2011-04-29,2007-10-01,179249.0
2766,2012-02-17,2007-10-01,179219.0
2767,2012-04-30,2007-10-01,179017.0
2768,2013-05-31,2007-10-01,179313.0
2769,2015-05-13,2007-10-01,179173.0
2770,2016-05-13,2007-10-01,179286.0
2771,2017-05-12,2007-10-01,179367.0
2772,2018-06-12,2007-10-01,179401.0
2773,2007-12-14,2007-11-01,183199.0
2774,2008-01-15,2007-11-01,182529.0
2775,2008-02-13,2007-11-01,182065.0
2776,2008-02-15,2007-11-01,181750.0
2777,2008-04-30,2007-11-01,180761.0
2778,2008-12-12,2007-11-01,182098.0
2779,2009-01-14,2007-11-01,182128.0
2780,2009-02-18,2007-11-01,181925.0
2781,2009-04-30,2007-11-01,179843.0
2782,2010-02-17,2007-11-01,180206.0
2783,2010-04-30,2007-11-01,180298.0
2784,2011-02-15,2007-11-01,180238.0
2785,2011-04-29,2007-11-01,179514.0
2786,2012-02-17,2007-11-01,179493.0
2787,2012-04-30,2007-11-01,179733.0
2788,2013-05-31,2007-11-01,179370.0
2789,2015-05-13,2007-11-01,179284.0
2790,2016-05-13,2007-11-01,179464.0
2791,2017-05-12,2007-11-01,179516.0
2792,2018-06-12,2007-11-01,179696.0
2793,2008-01-16,2007-12-01,181345.0
2794,2008-02-13,2007-12-01,180742.0
2795,2008-02-15,2007-12-01,180298.0
2796,2008-03-13,2007-12-01,179852.0
2797,2008-04-30,2007-12-01,178528.0
2798,2009-01-14,2007-12-01,179796.0
2799,2009-02-12,2007-12-01,179974.0
2800,2009-02-18,2007-12-01,179925.0
2801,2009-04-30,2007-12-01,177777.0
2802,2010-02-17,2007-12-01,178032.0
2803,2010-04-30,2007-12-01,178598.0
2804,2011-02-15,2007-12-01,178613.0
2805,2011-04-29,2007-12-01,178431.0
2806,2012-02-17,2007-12-01,178407.0
2807,2012-04-30,2007-12-01,178136.0
2808,2013-05-31,2007-12-01,177695.0
2809,2014-05-13,2007-12-01,177697.0
2810,2015-05-13,2007-12-01,177447.0
2811,2016-05-13,2007-12-01,177516.0
2812,2017-05-12,2007-12-01,177472.0
2813,2018-06-12,2007-12-01,177019.0
2814,2008-02-20,2008-01-01,180177.0
2815,2008-03-13,2008-01-01,179909.0
2816,2008-04-14,2008-01-01,179840.0
2817,2008-04-30,2008-01-01,178819.0
2818,2009-02-12,2008-01-01,179597.0
2819,2009-02-18,2008-01-01,179615.0
2820,2009-03-12,2008-01-01,179496.0
2821,2009-04-30,2008-01-01,177069.0
2822,2010-02-17,2008-01-01,177294.0
2823,2010-04-30,2008-01-01,177833.0
2824,2011-02-15,2008-01-01,177871.0
2825,2011-04-29,2008-01-01,177607.0
2826,2012-02-17,2008-01-01,177591.0
2827,2012-04-30,2008-01-01,177207.0
2828,2013-02-21,2008-01-01,177228.0
2829,2013-05-31,2008-01-01,177022.0
2830,2014-05-13,2008-01-01,177089.0
2831,2015-05-13,2008-01-01,176789.0
2832,2016-05-13,2008-01-01,176885.0
2833,2017-05-12,2008-01-01,176874.0
2834,2018-06-12,2008-01-01,176853.0
2835,2008-03-14,2008-02-01,178856.0
2836,2008-04-14,2008-02-01,179154.0
2837,2008-04-30,2008-02-01,178040.0
2838,2008-05-13,2008-02-01,177873.0
2839,2009-02-18,2008-02-01,177631.0
2840,2009-03-12,2008-02-01,178218.0
2841,2009-04-14,2008-02-01,177671.0
2842,2009-04-30,2008-02-01,175298.0
2843,2010-02-17,2008-02-01,175428.0
2844,2010-04-30,2008-02-01,175501.0
2845,2011-02-15,2008-02-01,175516.0
2846,2011-04-29,2008-02-01,175134.0
2847,2012-02-17,2008-02-01,175185.0
2848,2012-04-30,2008-02-01,175009.0
2849,2013-02-21,2008-02-01,174957.0
2850,2013-05-31,2008-02-01,174912.0
2851,2014-05-13,2008-02-01,175004.0
2852,2015-05-13,2008-02-01,174756.0
2853,2016-05-13,2008-02-01,174746.0
2854,2017-05-12,2008-02-01,174780.0
2855,2018-06-12,2008-02-01,174826.0
2856,2008-04-16,2008-03-01,178816.0
2857,2008-04-30,2008-03-01,177727.0
2858,2008-05-13,2008-03-01,177614.0
2859,2008-06-12,2008-03-01,178161.0
2860,2009-02-18,2008-03-01,177856.0
2861,2009-04-14,2008-03-01,177927.0
2862,2009-04-30,2008-03-01,175524.0
2863,2009-05-13,2008-03-01,175434.0
2864,2010-02-17,2008-03-01,175536.0
2865,2010-04-30,2008-03-01,175463.0
2866,2011-02-15,2008-03-01,175527.0
2867,2011-04-29,2008-03-01,175084.0
2868,2012-02-17,2008-03-01,175103.0
2869,2012-04-30,2008-03-01,174683.0
2870,2013-02-21,2008-03-01,174678.0
2871,2013-05-31,2008-03-01,174619.0
2872,2014-05-13,2008-03-01,174598.0
2873,2015-05-13,2008-03-01,174354.0
2874,2016-05-13,2008-03-01,174263.0
2875,2017-05-12,2008-03-01,174589.0
2876,2018-06-12,2008-03-01,174630.0
2877,2008-05-14,2008-04-01,176917.0
2878,2008-06-12,2008-04-01,178515.0
2879,2008-07-15,2008-04-01,178152.0
2880,2009-02-18,2008-04-01,177941.0
2881,2009-04-30,2008-04-01,175249.0
2882,2009-05-13,2008-04-01,175523.0
2883,2009-06-11,2008-04-01,175708.0
2884,2010-02-17,2008-04-01,175618.0
2885,2010-04-30,2008-04-01,175644.0
2886,2011-02-15,2008-04-01,175634.0
2887,2011-04-29,2008-04-01,175455.0
2888,2012-02-17,2008-04-01,175576.0
2889,2012-04-30,2008-04-01,175169.0
2890,2013-02-21,2008-04-01,175192.0
2891,2013-05-31,2008-04-01,175234.0
2892,2014-05-13,2008-04-01,175172.0
2893,2015-05-13,2008-04-01,174722.0
2894,2016-05-13,2008-04-01,174756.0
2895,2017-05-12,2008-04-01,174387.0
2896,2018-06-12,2008-04-01,174146.0
2897,2008-06-13,2008-05-01,179168.0
2898,2008-07-15,2008-05-01,178469.0
2899,2008-08-14,2008-05-01,178388.0
2900,2009-02-18,2008-05-01,178461.0
2901,2009-04-30,2008-05-01,174783.0
2902,2009-06-11,2008-05-01,174807.0
2903,2009-07-14,2008-05-01,175156.0
2904,2010-02-17,2008-05-01,174958.0
2905,2010-04-30,2008-05-01,175241.0
2906,2011-02-15,2008-05-01,175228.0
2907,2011-04-29,2008-05-01,175039.0
2908,2012-02-17,2008-05-01,175119.0
2909,2012-04-30,2008-05-01,174804.0
2910,2013-02-21,2008-05-01,174803.0
2911,2013-05-31,2008-05-01,174802.0
2912,2014-05-13,2008-05-01,174803.0
2913,2015-05-13,2008-05-01,174475.0
2914,2016-05-13,2008-05-01,174617.0
2915,2017-05-12,2008-05-01,174645.0
2916,2018-06-12,2008-05-01,174731.0
2917,2008-07-16,2008-06-01,176728.0
2918,2008-08-14,2008-06-01,177137.0
2919,2008-09-12,2008-06-01,176662.0
2920,2009-02-18,2008-06-01,176963.0
2921,2009-04-30,2008-06-01,173550.0
2922,2009-07-14,2008-06-01,173205.0
2923,2009-08-13,2008-06-01,173270.0
2924,2010-02-17,2008-06-01,173075.0
2925,2010-04-30,2008-06-01,173826.0
2926,2011-02-15,2008-06-01,173861.0
2927,2011-04-29,2008-06-01,173956.0
2928,2012-02-17,2008-06-01,173768.0
2929,2012-04-30,2008-06-01,173490.0
2930,2013-02-21,2008-06-01,173496.0
2931,2013-05-31,2008-06-01,173709.0
2932,2014-05-13,2008-06-01,173674.0
2933,2015-05-13,2008-06-01,173359.0
2934,2016-05-13,2008-06-01,173172.0
2935,2017-05-12,2008-06-01,173077.0
2936,2018-06-12,2008-06-01,173112.0
2937,2008-08-14,2008-07-01,175486.0
2938,2008-09-12,2008-07-01,174372.0
2939,2008-10-15,2008-07-01,174093.0
2940,2009-02-18,2008-07-01,174547.0
2941,2009-04-30,2008-07-01,171034.0
2942,2009-08-13,2008-07-01,170773.0
2943,2009-09-15,2008-07-01,171128.0
2944,2010-02-17,2008-07-01,170744.0
2945,2010-04-30,2008-07-01,171635.0
2946,2011-02-15,2008-07-01,171611.0
2947,2011-04-29,2008-07-01,171371.0
2948,2012-02-17,2008-07-01,171404.0
2949,2012-04-30,2008-07-01,171260.0
2950,2013-02-21,2008-07-01,171318.0
2951,2013-05-31,2008-07-01,171687.0
2952,2014-05-13,2008-07-01,171665.0
2953,2015-05-13,2008-07-01,171264.0
2954,2016-05-13,2008-07-01,171117.0
2955,2017-05-12,2008-07-01,171146.0
2956,2018-06-12,2008-07-01,171238.0
2957,2008-09-16,2008-08-01,174145.0
2958,2008-10-15,2008-08-01,173554.0
2959,2008-11-14,2008-08-01,173139.0
2960,2009-02-18,2008-08-01,173380.0
2961,2009-04-30,2008-08-01,170280.0
2962,2009-09-15,2008-08-01,169796.0
2963,2009-10-14,2008-08-01,169877.0
2964,2010-02-17,2008-08-01,169720.0
2965,2010-04-30,2008-08-01,170564.0
2966,2011-02-15,2008-08-01,170563.0
2967,2011-04-29,2008-08-01,170941.0
2968,2012-02-17,2008-08-01,170965.0
2969,2012-04-30,2008-08-01,170854.0
2970,2013-02-21,2008-08-01,170900.0
2971,2013-05-31,2008-08-01,170987.0
2972,2014-05-13,2008-08-01,170957.0
2973,2015-05-13,2008-08-01,170441.0
2974,2016-05-13,2008-08-01,170145.0
2975,2017-05-12,2008-08-01,170155.0
2976,2018-06-12,2008-08-01,170234.0
2977,2008-10-16,2008-09-01,171595.0
2978,2008-11-14,2008-09-01,170952.0
2979,2008-12-12,2008-09-01,170480.0
2980,2009-02-18,2008-09-01,170588.0
2981,2009-04-30,2008-09-01,167625.0
2982,2009-10-14,2008-09-01,167097.0
2983,2009-11-16,2008-09-01,167305.0
2984,2010-02-17,2008-09-01,167175.0
2985,2010-04-30,2008-09-01,167675.0
2986,2011-02-15,2008-09-01,167670.0
2987,2011-04-29,2008-09-01,168226.0
2988,2012-02-17,2008-09-01,168211.0
2989,2012-04-30,2008-09-01,167622.0
2990,2013-02-21,2008-09-01,167618.0
2991,2013-05-31,2008-09-01,167710.0
2992,2014-05-13,2008-09-01,167695.0
2993,2015-05-13,2008-09-01,167284.0
2994,2016-05-13,2008-09-01,167294.0
2995,2017-05-12,2008-09-01,167389.0
2996,2018-06-12,2008-09-01,167550.0
2997,2008-11-19,2008-10-01,167826.0
2998,2008-12-12,2008-10-01,167060.0
2999,2009-01-14,2008-10-01,166257.0
3000,2009-02-18,2008-10-01,166120.0
3001,2009-04-30,2008-10-01,163695.0
3002,2009-11-16,2008-10-01,163052.0
3003,2009-12-11,2008-10-01,163560.0
3004,2010-02-17,2008-10-01,163603.0
3005,2010-04-30,2008-10-01,163944.0
3006,2011-02-15,2008-10-01,163870.0
3007,2011-04-29,2008-10-01,163065.0
3008,2012-02-17,2008-10-01,163038.0
3009,2012-04-30,2008-10-01,162784.0
3010,2013-02-21,2008-10-01,162763.0
3011,2013-05-31,2008-10-01,163016.0
3012,2014-05-13,2008-10-01,163096.0
3013,2015-05-13,2008-10-01,162662.0
3014,2016-05-13,2008-10-01,162630.0
3015,2017-05-12,2008-10-01,162570.0
3016,2018-06-12,2008-10-01,162654.0
3017,2008-12-16,2008-11-01,166927.0
3018,2009-01-14,2008-11-01,165506.0
3019,2009-02-12,2008-11-01,165107.0
3020,2009-02-18,2008-11-01,164950.0
3021,2009-04-30,2008-11-01,163041.0
3022,2009-12-11,2008-11-01,162010.0
3023,2010-01-14,2008-11-01,161854.0
3024,2010-02-17,2008-11-01,162113.0
3025,2010-04-30,2008-11-01,162361.0
3026,2011-02-15,2008-11-01,162301.0
3027,2011-04-29,2008-11-01,160859.0
3028,2012-02-17,2008-11-01,160804.0
3029,2012-04-30,2008-11-01,160647.0
3030,2013-02-21,2008-11-01,160588.0
3031,2013-05-31,2008-11-01,160255.0
3032,2014-05-13,2008-11-01,160182.0
3033,2015-05-13,2008-11-01,159700.0
3034,2016-05-13,2008-11-01,159483.0
3035,2017-05-12,2008-11-01,159405.0
3036,2018-06-12,2008-11-01,159205.0
3037,2009-01-16,2008-12-01,162297.0
3038,2009-02-12,2008-12-01,161271.0
3039,2009-02-18,2008-12-01,161205.0
3040,2009-03-12,2008-12-01,161164.0
3041,2009-04-14,2008-12-01,161168.0
3042,2009-04-30,2008-12-01,159014.0
3043,2010-01-14,2008-12-01,158342.0
3044,2010-02-12,2008-12-01,158570.0
3045,2010-02-17,2008-12-01,158749.0
3046,2010-04-30,2008-12-01,158804.0
3047,2011-02-15,2008-12-01,158813.0
3048,2011-04-29,2008-12-01,157939.0
3049,2012-02-17,2008-12-01,157883.0
3050,2012-04-30,2008-12-01,157685.0
3051,2013-02-21,2008-12-01,157687.0
3052,2013-05-31,2008-12-01,157506.0
3053,2014-05-13,2008-12-01,157476.0
3054,2015-05-13,2008-12-01,157053.0
3055,2016-05-13,2008-12-01,157080.0
3056,2017-05-12,2008-12-01,157195.0
3057,2018-06-12,2008-12-01,157093.0
3058,2009-02-20,2009-01-01,162437.0
3059,2009-03-12,2009-01-01,163635.0
3060,2009-04-14,2009-01-01,163692.0
3061,2009-04-30,2009-01-01,161196.0
3062,2010-02-12,2009-01-01,160141.0
3063,2010-03-12,2009-01-01,160615.0
3064,2010-04-30,2009-01-01,161171.0
3065,2011-02-15,2009-01-01,161214.0
3066,2011-04-29,2009-01-01,159904.0
3067,2012-02-17,2009-01-01,159859.0
3068,2012-04-30,2009-01-01,159579.0
3069,2013-02-21,2009-01-01,159586.0
3070,2013-05-31,2009-01-01,159238.0
3071,2014-02-18,2009-01-01,159252.0
3072,2014-05-13,2009-01-01,159399.0
3073,2015-05-13,2009-01-01,158899.0
3074,2016-05-13,2009-01-01,159002.0
3075,2017-05-12,2009-01-01,158974.0
3076,2018-06-12,2009-01-01,158979.0
3077,2009-03-18,2009-02-01,162816.0
3078,2009-04-14,2009-02-01,163543.0
3079,2009-04-30,2009-02-01,161176.0
3080,2009-05-13,2009-02-01,161233.0
3081,2010-03-12,2009-02-01,160823.0
3082,2010-04-14,2009-02-01,160885.0
3083,2010-04-30,2009-02-01,160370.0
3084,2011-02-15,2009-02-01,160368.0
3085,2011-04-29,2009-02-01,158700.0
3086,2012-02-17,2009-02-01,158742.0
3087,2012-04-30,2009-02-01,158386.0
3088,2013-05-31,2009-02-01,158284.0
3089,2014-02-18,2009-02-01,158371.0
3090,2014-05-13,2009-02-01,158417.0
3091,2015-05-13,2009-02-01,157899.0
3092,2016-05-13,2009-02-01,157855.0
3093,2017-05-12,2009-02-01,157823.0
3094,2018-06-12,2009-02-01,157766.0
3095,2009-04-15,2009-03-01,161898.0
3096,2009-04-30,2009-03-01,159440.0
3097,2009-05-13,2009-03-01,159336.0
3098,2009-06-11,2009-03-01,159476.0
3099,2010-02-17,2009-03-01,159529.0
3100,2010-04-14,2009-03-01,158705.0
3101,2010-04-30,2009-03-01,158388.0
3102,2010-05-14,2009-03-01,158109.0
3103,2011-02-15,2009-03-01,158161.0
3104,2011-04-29,2009-03-01,156499.0
3105,2012-02-17,2009-03-01,156507.0
3106,2012-04-30,2009-03-01,155899.0
3107,2013-02-21,2009-03-01,155927.0
3108,2013-05-31,2009-03-01,155973.0
3109,2014-02-18,2009-03-01,155993.0
3110,2014-05-13,2009-03-01,155959.0
3111,2015-05-13,2009-03-01,155487.0
3112,2016-05-13,2009-03-01,155401.0
3113,2017-05-12,2009-03-01,155273.0
3114,2018-06-12,2009-03-01,155179.0
3115,2009-05-15,2009-04-01,158779.0
3116,2009-06-11,2009-04-01,159129.0
3117,2009-07-14,2009-04-01,159093.0
3118,2010-02-17,2009-04-01,158989.0
3119,2010-04-30,2009-04-01,158279.0
3120,2010-05-14,2009-04-01,158222.0
3121,2010-06-11,2009-04-01,158203.0
3122,2011-02-15,2009-04-01,158211.0
3123,2011-04-29,2009-04-01,156649.0
3124,2012-02-17,2009-04-01,156718.0
3125,2012-04-30,2009-04-01,156206.0
3126,2013-02-21,2009-04-01,156241.0
3127,2013-05-31,2009-04-01,156335.0
3128,2014-02-18,2009-04-01,156297.0
3129,2014-05-13,2009-04-01,156267.0
3130,2015-05-13,2009-04-01,155697.0
3131,2016-05-13,2009-04-01,155759.0
3132,2018-06-12,2009-04-01,155777.0
3133,2009-06-17,2009-05-01,159714.0
3134,2009-07-14,2009-05-01,159685.0
3135,2009-08-13,2009-05-01,159658.0
3136,2010-02-17,2009-05-01,159527.0
3137,2010-04-30,2009-05-01,159226.0
3138,2010-06-11,2009-05-01,159159.0
3139,2010-07-14,2009-05-01,159017.0
3140,2011-02-15,2009-05-01,158996.0
3141,2011-04-29,2009-05-01,157796.0
3142,2012-02-17,2009-05-01,157871.0
3143,2012-04-30,2009-05-01,157556.0
3144,2013-02-21,2009-05-01,157540.0
3145,2013-05-31,2009-05-01,157761.0
3146,2014-02-18,2009-05-01,157743.0
3147,2014-05-13,2009-05-01,157772.0
3148,2015-05-13,2009-05-01,157172.0
3149,2016-05-13,2009-05-01,156927.0
3150,2017-05-12,2009-05-01,156939.0
3151,2018-06-12,2009-05-01,156911.0
3152,2009-07-15,2009-06-01,159535.0
3153,2009-08-13,2009-06-01,159703.0
3154,2009-09-15,2009-06-01,159896.0
3155,2010-02-17,2009-06-01,159823.0
3156,2010-04-30,2009-06-01,159914.0
3157,2010-07-14,2009-06-01,160178.0
3158,2010-08-13,2009-06-01,160055.0
3159,2011-02-15,2009-06-01,160078.0
3160,2011-04-29,2009-06-01,158863.0
3161,2012-02-17,2009-06-01,158702.0
3162,2012-04-30,2009-06-01,158169.0
3163,2013-02-21,2009-06-01,158135.0
3164,2013-05-31,2009-06-01,158550.0
3165,2014-02-18,2009-06-01,158551.0
3166,2014-05-13,2009-06-01,158490.0
3167,2015-05-13,2009-06-01,158004.0
3168,2016-05-13,2009-06-01,158076.0
3169,2017-05-12,2009-06-01,158078.0
3170,2018-06-12,2009-06-01,158240.0
3171,2009-08-14,2009-07-01,159608.0
3172,2009-09-15,2009-07-01,159594.0
3173,2009-10-14,2009-07-01,159692.0
3174,2010-02-17,2009-07-01,159465.0
3175,2010-04-30,2009-07-01,159931.0
3176,2010-08-13,2009-07-01,160031.0
3177,2010-09-14,2009-07-01,159944.0
3178,2011-02-15,2009-07-01,159938.0
3179,2011-04-29,2009-07-01,158777.0
3180,2012-02-17,2009-07-01,158819.0
3181,2012-04-30,2009-07-01,158621.0
3182,2013-02-21,2009-07-01,158625.0
3183,2013-05-31,2009-07-01,159209.0
3184,2014-02-18,2009-07-01,159205.0
3185,2014-05-13,2009-07-01,159243.0
3186,2015-05-13,2009-07-01,158643.0
3187,2016-05-13,2009-07-01,158475.0
3188,2017-05-12,2009-07-01,158448.0
3189,2018-06-12,2009-07-01,158582.0
3190,2009-09-16,2009-08-01,163125.0
3191,2009-10-14,2009-08-01,162414.0
3192,2009-11-16,2009-08-01,162839.0
3193,2010-02-17,2009-08-01,162734.0
3194,2010-04-30,2009-08-01,162701.0
3195,2010-09-14,2009-08-01,162797.0
3196,2010-10-15,2009-08-01,162887.0
3197,2011-02-15,2009-08-01,162922.0
3198,2011-04-29,2009-08-01,162048.0
3199,2012-02-17,2009-08-01,162078.0
3200,2012-04-30,2009-08-01,161789.0
3201,2013-02-21,2009-08-01,161817.0
3202,2013-05-31,2009-08-01,162024.0
3203,2014-02-18,2009-08-01,162021.0
3204,2014-05-13,2009-08-01,161908.0
3205,2015-05-13,2009-08-01,161165.0
3206,2016-05-13,2009-08-01,160925.0
3207,2017-05-12,2009-08-01,160903.0
3208,2018-06-12,2009-08-01,160908.0
3209,2009-10-15,2009-09-01,159732.0
3210,2009-11-16,2009-09-01,158850.0
3211,2009-12-11,2009-09-01,159268.0
3212,2010-02-17,2009-09-01,159180.0
3213,2010-04-30,2009-09-01,158885.0
3214,2010-10-15,2009-09-01,158649.0
3215,2010-11-15,2009-09-01,158945.0
3216,2011-02-15,2009-09-01,158912.0
3217,2011-04-29,2009-09-01,158160.0
3218,2012-02-17,2009-09-01,158213.0
3219,2012-04-30,2009-09-01,157272.0
